-0.2638322,0.08933938,50,50
0.014817056,0.051009137,656,50
0.11171632,-0.009494376,1263,50
0.24281254,-0.032865554,1870,50
-0.27137282,-0.051092014,50,376
-0.06423655,-0.051908,656,376
0.10553113,-0.089723475,1263,376
0.26417992,-0.083767176,1870,376
-0.29093754,-0.14354618,50,703
-0.124684654,-0.09231552,656,703
0.12248066,-0.113932684,1263,703
0.283976,-0.12830521,1870,703
-0.48070028,-0.2539984,50,1030
-0.015929164,-0.2831764,656,1030
0.1739371,-0.25063488,1263,1030
0.317823,-0.2604816,1870,1030
