-0.19406565,0.05318029,50,50
0.028080853,0.035006408,656,50
0.10390966,-0.040252686,1263,50
0.30849603,-0.07532635,1870,50
-0.28543073,-0.06375341,50,376
-0.04712982,-0.112743065,656,376
0.111098096,-0.17366007,1263,376
0.29361823,-0.18866001,1870,376
-0.23769979,-0.22186723,50,703
-0.0793205,-0.2997787,656,703
0.102831386,-0.32847753,1263,703
0.2592735,-0.32812726,1870,703
-0.31763658,-0.34574965,50,1030
-0.11230164,-0.4051204,656,1030
0.15016949,-0.43719867,1263,1030
0.2973523,-0.38598087,1870,1030
