-0.91220313,0.0052978024,50,50
-0.31575805,0.045325626,656,50
-0.013755214,0.007958524,1263,50
0.2561461,0.020023532,1870,50
-0.734261,-0.11471158,50,376
-0.39103934,-0.10288241,656,376
0.010799504,-0.12468082,1263,376
0.2673941,-0.11601615,1870,376
-0.8587639,-0.19425073,50,703
-0.3901454,-0.22065504,656,703
0.08685263,-0.18469131,1263,703
0.34014115,-0.20382251,1870,703
-0.8685151,-0.3037479,50,1030
-0.45613703,-0.38161048,656,1030
0.2473752,-0.3820925,1263,1030
0.516763,-0.37634477,1870,1030
