-0.29153356,-0.15013528,50,50
-0.07706134,-0.13562198,656,50
0.13991827,-0.1629072,1263,50
0.36041766,-0.18336135,1870,50
-0.146305,-0.22580338,50,376
-0.06710078,-0.30862388,656,376
0.17207152,-0.39514816,1263,376
0.3766687,-0.3779492,1870,376
-0.20031296,-0.38676572,50,703
-0.05620806,-0.45606005,656,703
0.16871569,-0.4763213,1263,703
0.39080083,-0.46660239,1870,703
-0.2306654,-0.50636274,50,1030
-0.14536637,-0.61258435,656,1030
0.20555778,-0.68143225,1263,1030
0.44243443,-0.58985245,1870,1030
