-0.36337546,-0.07524305,50,50
-0.09744215,-0.086845994,656,50
0.1494723,-0.08134364,1263,50
0.3562492,-0.07231269,1870,50
-0.17747575,-0.19093694,50,376
-0.06704304,-0.21286686,656,376
0.17303792,-0.19381024,1263,376
0.40680712,-0.18033263,1870,376
-0.14774264,-0.27236065,50,703
-0.06070958,-0.32382086,656,703
0.19520652,-0.34814397,1263,703
0.46351945,-0.32607704,1870,703
-0.17143565,-0.39199412,50,1030
-0.054676972,-0.43909642,656,1030
0.29190597,-0.45955107,1263,1030
0.6018922,-0.43232873,1870,1030
