-0.1985384,0.042164456,50.0,50.0
0.067109756,-0.078522556,656.0,50.0
0.21120147,-0.1115139,1263.0,50.0
0.31228706,-0.08961404,1870.0,50.0
-0.19286405,-0.14321913,50.0,376.0
0.093164295,-0.17172126,656.0,376.0
0.16597441,-0.17044397,1263.0,376.0
0.3223025,-0.14182705,1870.0,376.0
-0.2637894,-0.29194716,50.0,703.0
-0.13041502,-0.38446233,656.0,703.0
0.10437285,-0.38204414,1263.0,703.0
0.33844554,-0.32379684,1870.0,703.0
-0.35674554,-0.3684664,50.0,1030.0
-0.10266339,-0.5574631,656.0,1030.0
0.22917463,-0.51446605,1263.0,1030.0
0.4388294,-0.43315732,1870.0,1030.0
-0.13693404,0.048259616,50.0,50.0
0.057473004,-0.035483696,656.0,50.0
0.13486356,-0.06661784,1263.0,50.0
0.31413078,-0.08437651,1870.0,50.0
-0.18547422,-0.10175665,50.0,376.0
0.007106863,-0.17134733,656.0,376.0
0.16144036,-0.16392285,1263.0,376.0
0.33957174,-0.18256825,1870.0,376.0
-0.15806083,-0.2520786,50.0,703.0
-0.035897262,-0.31915644,656.0,703.0
0.18072298,-0.2873386,1263.0,703.0
0.3251397,-0.24382354,1870.0,703.0
-0.30738613,-0.33293405,50.0,1030.0
0.08305342,-0.41553375,656.0,1030.0
0.18753962,-0.42878178,1263.0,1030.0
0.3669256,-0.34768572,1870.0,1030.0
-0.20593338,0.034672208,50.0,50.0
0.05620825,-0.044992898,656.0,50.0
0.12666383,-0.09238307,1263.0,50.0
0.2516314,-0.106927305,1870.0,50.0
-0.0013116364,-0.164776,50.0,376.0
0.045550272,-0.18102822,656.0,376.0
0.19289875,-0.18311854,1263.0,376.0
0.29025444,-0.18404163,1870.0,376.0
-0.21415895,-0.26488733,50.0,703.0
0.027014727,-0.34675077,656.0,703.0
0.15264803,-0.38458407,1263.0,703.0
0.30947405,-0.27953652,1870.0,703.0
-0.123876885,-0.40620166,50.0,1030.0
0.11609289,-0.4466181,656.0,1030.0
0.25488803,-0.5559553,1263.0,1030.0
0.36421493,-0.43426457,1870.0,1030.0
-0.14450431,0.0013269773,50.0,50.0
0.030282056,-0.02503444,656.0,50.0
0.18108207,-0.050232936,1263.0,50.0
0.32357088,-0.089295,1870.0,50.0
-0.11907353,-0.14283618,50.0,376.0
0.024005251,-0.17351793,656.0,376.0
0.22093286,-0.17317915,1263.0,376.0
0.32252577,-0.16589981,1870.0,376.0
-0.122527935,-0.3153566,50.0,703.0
0.038794875,-0.3614244,656.0,703.0
0.175276,-0.35276544,1263.0,703.0
0.29798943,-0.30229965,1870.0,703.0
-0.1544018,-0.42091388,50.0,1030.0
0.09873397,-0.48213798,656.0,1030.0
0.22652464,-0.5096078,1263.0,1030.0
0.33191112,-0.3915969,1870.0,1030.0
-0.2013746,-0.024718016,50.0,50.0
0.025478391,-0.04863654,656.0,50.0
0.114713214,-0.07662379,1263.0,50.0
0.25934815,-0.08789783,1870.0,50.0
-0.121349685,-0.099866845,50.0,376.0
-0.0081471335,-0.15655957,656.0,376.0
0.16013423,-0.21851616,1263.0,376.0
0.2732565,-0.15254952,1870.0,376.0
-0.1640667,-0.27262557,50.0,703.0
-0.01889173,-0.33438256,656.0,703.0
0.13551226,-0.36593536,1263.0,703.0
0.27643284,-0.2815467,1870.0,703.0
-0.18310264,-0.36195976,50.0,1030.0
0.017070038,-0.4457879,656.0,1030.0
0.18668218,-0.45687705,1263.0,1030.0
0.26481533,-0.4223073,1870.0,1030.0
-0.19492424,0.047201127,50.0,50.0
0.040819313,-0.041655883,656.0,50.0
0.16329369,-0.06865286,1263.0,50.0
0.2777363,-0.10863273,1870.0,50.0
-0.06667718,-0.13714054,50.0,376.0
-0.101935595,-0.1618383,656.0,376.0
0.1410242,-0.18640982,1263.0,376.0
0.24950472,-0.16119052,1870.0,376.0
-0.16999911,-0.31165174,50.0,703.0
-0.021992521,-0.3394637,656.0,703.0
0.15043409,-0.39179558,1263.0,703.0
0.2572009,-0.36038685,1870.0,703.0
-0.16691403,-0.42985022,50.0,1030.0
0.07682394,-0.5284535,656.0,1030.0
0.19096914,-0.48201677,1263.0,1030.0
0.3909392,-0.40433627,1870.0,1030.0
-0.16463445,0.043148134,50.0,50.0
0.020381255,0.027142553,656.0,50.0
0.1358378,-0.04412635,1263.0,50.0
0.3402164,-0.07786095,1870.0,50.0
-0.2108878,-0.07141482,50.0,376.0
-0.073970824,-0.08967326,656.0,376.0
0.12240388,-0.2014575,1263.0,376.0
0.24032587,-0.19675456,1870.0,376.0
-0.28011256,-0.21245283,50.0,703.0
-0.12141676,-0.28424126,656.0,703.0
0.1403905,-0.3245498,1263.0,703.0
0.23196878,-0.2631721,1870.0,703.0
-0.36435366,-0.30502546,50.0,1030.0
-0.047147308,-0.3658516,656.0,1030.0
0.17893432,-0.37525243,1263.0,1030.0
0.3160237,-0.3182339,1870.0,1030.0
-0.114126146,0.035929013,50.0,50.0
-0.07723231,-0.0022454567,656.0,50.0
0.10587335,-0.06684322,1263.0,50.0
0.3134774,-0.10802424,1870.0,50.0
-0.24432534,-0.0688194,50.0,376.0
-0.039186504,-0.123856336,656.0,376.0
0.17079763,-0.1845426,1263.0,376.0
0.3363929,-0.18850484,1870.0,376.0
-0.21532121,-0.24964315,50.0,703.0
-0.02160324,-0.3425015,656.0,703.0
0.20750801,-0.3015279,1263.0,703.0
0.3045043,-0.3032922,1870.0,703.0
-0.3591736,-0.28436,50.0,1030.0
-0.09608166,-0.3897648,656.0,1030.0
0.22830205,-0.36068627,1263.0,1030.0
0.32237104,-0.35161757,1870.0,1030.0
-0.22286749,0.06187404,50.0,50.0
-0.047503527,0.032268096,656.0,50.0
0.0925004,-0.055975053,1263.0,50.0
0.2219428,-0.051476553,1870.0,50.0
-0.14719109,-0.08515048,50.0,376.0
-0.059116375,-0.14793903,656.0,376.0
0.14444456,-0.15216182,1263.0,376.0
0.27208382,-0.14112248,1870.0,376.0
-0.15681727,-0.24605955,50.0,703.0
-0.059454955,-0.33144876,656.0,703.0
0.21787676,-0.28765714,1263.0,703.0
0.30601117,-0.22933821,1870.0,703.0
-0.24235626,-0.32849264,50.0,1030.0
-0.08569239,-0.42010716,656.0,1030.0
0.16091351,-0.40320137,1263.0,1030.0
0.29965755,-0.3350549,1870.0,1030.0
-0.19406565,0.05318029,50.0,50.0
0.028080853,0.035006408,656.0,50.0
0.10390966,-0.040252686,1263.0,50.0
0.30849603,-0.07532635,1870.0,50.0
-0.28543073,-0.06375341,50.0,376.0
-0.04712982,-0.112743065,656.0,376.0
0.111098096,-0.17366007,1263.0,376.0
0.29361823,-0.18866001,1870.0,376.0
-0.23769979,-0.22186723,50.0,703.0
-0.0793205,-0.2997787,656.0,703.0
0.102831386,-0.32847753,1263.0,703.0
0.2592735,-0.32812726,1870.0,703.0
-0.31763658,-0.34574965,50.0,1030.0
-0.11230164,-0.4051204,656.0,1030.0
0.15016949,-0.43719867,1263.0,1030.0
