-0.16393375,0.042943455,50,50
-0.078897014,0.002002005,656,50
0.083772674,-0.05023475,1263,50
0.25889713,-0.05777743,1870,50
-0.2928793,-0.11212544,50,376
-0.23497723,-0.11548631,656,376
0.04352574,-0.11873308,1263,376
0.2462236,-0.14750591,1870,376
-0.23765978,-0.26551217,50,703
-0.20868231,-0.3059826,656,703
0.043673858,-0.34538558,1263,703
0.23006482,-0.293111,1870,703
-0.22330274,-0.35277876,50,1030
-0.0073990086,-0.43293053,656,1030
0.1742465,-0.43695638,1263,1030
0.33862627,-0.39177036,1870,1030
