-0.34382156,-0.10488023,50,50
0.059281692,-0.12248627,656,50
0.22640358,-0.13941455,1263,50
0.4059398,-0.1845707,1870,50
-0.0896738,-0.2791709,50,376
0.09765367,-0.3403619,656,376
0.35183772,-0.33030152,1263,376
0.51732177,-0.36122522,1870,376
-0.05302519,-0.43678233,50,703
0.22207983,-0.47801924,656,703
0.47300744,-0.51460105,1263,703
0.6604757,-0.5356061,1870,703
-0.118295506,-0.617751,50,1030
0.25298133,-0.8178392,656,1030
0.5363417,-0.79105955,1263,1030
0.7383033,-0.7076999,1870,1030
