-0.2822836,-0.102226816,50,50
-0.16446663,-0.12160688,656,50
0.06537877,-0.11796683,1263,50
0.2866916,-0.07575187,1870,50
-0.30592164,-0.1688886,50,376
-0.12069365,-0.2074387,656,376
0.085619204,-0.20751604,1263,376
0.3004059,-0.21191934,1870,376
-0.3258922,-0.29567382,50,703
-0.06521134,-0.3737579,656,703
0.18009974,-0.3977073,1263,703
0.33457989,-0.36897984,1870,703
-0.38925686,-0.44570908,50,1030
-0.2363073,-0.5393982,656,1030
0.080633394,-0.55268246,1263,1030
0.34916463,-0.53737885,1870,1030
