-0.6357372,-0.025328614,50,50
-0.071531974,-0.018666439,656,50
0.14930953,-0.058375746,1263,50
0.41782343,-0.09494396,1870,50
-0.27830064,-0.21016018,50,376
-0.029449005,-0.23304167,656,376
0.20474342,-0.21702883,1263,376
0.427569,-0.23268214,1870,376
-0.30538556,-0.36971432,50,703
0.043199193,-0.41438848,656,703
0.3350435,-0.41508755,1263,703
0.55717355,-0.3831491,1870,703
-0.26096228,-0.53089225,50,1030
0.12508975,-0.6205575,656,1030
0.47094494,-0.6159757,1263,1030
0.65837985,-0.5484233,1870,1030
