-0.41097268,0.109786436,50,50
-0.23251437,0.052450504,656,50
0.017236793,-0.057114396,1263,50
0.26394257,-0.053488676,1870,50
-0.31018975,-0.10213547,50,376
-0.19475798,-0.08693698,656,376
0.13272539,-0.12070606,1263,376
0.36323857,-0.122042894,1870,376
-0.40300214,-0.22993208,50,703
-0.10926223,-0.31608504,656,703
0.2276772,-0.3287261,1263,703
0.4005934,-0.31451848,1870,703
-0.40976256,-0.33924285,50,1030
-0.23833042,-0.39386243,656,1030
0.23692988,-0.4568745,1263,1030
0.398744,-0.4159454,1870,1030
