128.8116701028054,0,0
116.83702699752142,0,0
111.94975903215193,0,0
90.58591091217019,0,0
430.54708751958486,76.59541233082267,1
419.85105380518286,87.12913446062288,1
432.34196874915506,89.74899705876592,1
422.6769803417495,93.4843506267196,1
963.1073776368911,160.57802238759035,2
941.314371267255,155.74424808045143,2
958.119760477465,95.78419329687542,2
944.1507031536822,133.53331153367097,2
1287.135632809215,215.37271235514177,3
1293.18995440961,226.0222681927568,3
1314.68987328972,226.62144863556614,3
1315.2403371080504,231.71245307132912,3
1630.0729267730853,263.4818234764871,4
1646.7608187726685,272.168592696204,4
1659.2138374324481,276.22637921675374,4
1642.965592275179,301.10413428578005,4
246.5959851431142,130.31852326049184,5
253.15684958007762,156.99385376430098,5
244.2996492930574,154.91708370834112,5
263.052503783195,147.3336209631483,5
578.8647779483142,280.6560273247324,6
584.0063526642789,268.03520944002764,6
598.6485945026492,281.96412540722827,6
573.8823634638185,264.0840564380596,6
1178.8668645416124,264.4699016309957,7
1205.030055420641,285.43615233562025,7
1150.9682069807184,308.71687733665095,7
1177.7406519047902,294.43681939262063,7
1406.21053900077,305.47769449313256,8
1421.2961189793175,320.8842171266612,8
1409.9306076562161,335.93835290140646,8
1395.6268310381147,308.6534736228996,8
103.41903700236088,183.84472967675885,9
106.48153957336022,171.81516250735012,9
147.7207713264512,192.34314655156373,9
140.87721434447243,183.76853607992163,9
461.08412559115635,306.2323317015569,10
454.8327578804494,293.2018623881988,10
434.2046096170181,314.7770650063103,10
453.600930942541,320.2545114962201,10
905.2756085103402,368.22830565451636,11
873.2618848079386,353.78429846250197,11
908.7688093227733,360.66433469114645,11
926.6922325648154,377.7245721545075,11
1286.6022857914054,355.94271913208235,12
1315.0595753702703,375.62402996918524,12
1322.91256054491,383.05693021069067,12
1322.1924999292003,377.8538011332077,12
1628.9549135519533,402.8095574358806,13
1625.1522784453628,400.5030128669878,13
1610.7421175302854,407.8682461003799,13
1596.4331382372534,397.99223944497896,13
246.50741480509996,302.4201962021441,14
245.92280062852672,309.32397045379605,14
211.19914922980544,309.43614625504836,14
280.0535135707862,303.4844509003125,14
569.0985662974638,394.82682864710017,15
591.9991597276717,418.36052048239293,15
571.2222565826319,409.1349220148548,15
590.1366021026074,407.594576708696,15
1077.2125066413566,495.8428259393372,16
1096.7240984326363,453.50988181725654,16
1092.8961783258842,504.90754473083183,16
1083.3761780634377,496.6109010515905,16
1499.3877884363924,553.8371012723729,17
1421.9566713991742,549.886562184793,17
1437.391865930366,523.8780791319064,17
1460.1102408738134,504.1449607417168,17
196.49589041985203,434.2888021331175,18
183.30273922448134,439.91375860795165,18
182.92040504920004,458.2601467144331,18
186.031188443553,438.48923848301894,18
466.3805319130483,510.1911648058689,19
445.3239329637531,511.7723354188379,19
428.62784154847964,483.15188538896666,19
412.64888684560515,504.6387184415432,19
913.1620728981566,646.3534879673838,20
921.4569264573055,633.2065795584114,20
917.6490678650848,633.5266335927535,20
904.7258730665001,630.6714541990069,20
1301.753323224589,670.9696814007142,21
1272.6801149740947,596.2292199201978,21
1297.3786592120819,588.9237069142283,21
1320.65270064879,591.6587637260318,21
1672.43454199425,684.3262756795859,22
1701.5367655628306,667.421460875485,22
1650.1922534283287,631.6430760372782,22
1715.905991831556,694.1650723017956,22
309.8773273415063,497.8818061540725,23
344.21340026861645,499.04851634234785,23
353.43653589953755,523.6866742682312,23
375.1082991325969,524.9582273914563,23
618.2933123400467,721.4365818891831,24
601.1925776793905,703.5376350525796,24
568.4989684170912,698.8745459985167,24
596.5769309667846,721.2896517122921,24
1083.0496373741094,745.1006623192426,25
1083.3352850384852,754.5616287419166,25
1083.1589767904456,733.9995212896298,25
1055.1197429529336,759.8275135124078,25
1531.5703597509835,814.4277631506984,26
1521.265598407393,824.6676505064826,26
1556.9004358880654,807.9634492818786,26
1526.9665855425685,837.4902756931057,26
278.2853532796583,587.7301891310049,27
332.6350761288266,584.7055011534261,27
291.62134911791657,593.8507109424748,27
283.461889971155,579.1098079310925,27
444.0578932355028,676.5496174870858,28
431.7996419144157,695.1007460420067,28
436.3573516389973,703.3602137944117,28
439.24063246399606,706.5049561412236,28
783.9921824188775,811.2184915804236,29
797.3229755822053,799.6637360306967,29
708.3187761001897,818.2149327983274,29
751.6369967554472,827.2150541536495,29
1327.8488429107983,837.5561009580546,30
1359.587324298685,831.9823040155642,30
1338.0383077752572,829.8147087365168,30
1330.9381132443143,835.0283425713077,30
1739.8554653384215,861.6865516849591,31
1706.237985872691,838.2912293314786,31
1805.6257672234915,854.0128264715345,31
1765.0285871782048,879.906780384681,31
207.95742491280552,695.5012228611931,32
254.8937938216235,714.774110098419,32
319.13242820719944,731.4454327969033,32
309.8505231602652,729.6905244120951,32
622.0007801168111,862.2278877498651,33
612.6042497358115,832.891238373537,33
490.84475807752233,836.786798017025,33
429.4773343111067,821.7430305741681,33
1061.4507948328737,902.8839588271392,34
1101.416390952316,877.0076720058287,34
1048.2672581807742,889.9180869499537,34
1111.322450505294,892.820810602425,34
1560.6584424491034,933.2897742167406,35
1561.666387879409,953.4458796203479,35
1626.5165238655984,967.5996758385539,35
1596.620580209644,969.9989214800536,35
105.3584277307964,732.0470688972651,36
97.69276486702395,749.9143650365254,36
196.0302302028863,724.3288689970565,36
144.95136665032786,746.2771269250183,36
124.7650711633811,780.3256374429101,37
92.14588096328538,804.648720862266,37
100.73670429387182,810.3339773725561,37
181.21476010003514,850.6030095344726,37
673.1154380728904,904.3205867080599,38
641.3374995983321,936.83792652926,38
574.4640641424307,884.921028468751,38
659.5443645705793,892.5147401735901,38
1362.236971201924,980.2911961969578,39
1367.3562485538062,971.1430532613879,39
1372.0150735663278,992.796291219501,39
1401.5122894182953,1011.3566284902439,39
1864.1642260911813,970.1372568555108,40
1920,1010.7829596008966,40
