0,231.17274935396009,0
0,189.7434721411608,0
0,192.11622031790472,0
0,189.1656485088043,0
0,177.47358366201385,0
0,158.03525616895055,0
63.58417661222313,135.27089416144833,0
603.5885003974948,31.577823535270394,1
589.8897864687733,61.94154440878837,1
575.1292896372318,51.522027137397195,1
630.6813086012561,36.53614324157351,1
616.7857282405904,31.235325857907235,1
647.535068759799,3.512644144101876,1
672.0936328290039,0,1
602.9703896407931,53.653442375198104,1
1355.2161769669726,13.390315476055275,2
1362.1969235848048,0,2
1374.7946931426304,21.14106501435339,2
1349.609844621828,17.39834316366975,2
1352.3862967671794,0,2
1334.574121042488,0,2
1345.0278780975332,0,2
1342.3734706800863,0,2
1780.4964753976656,0,3
1796.6563187633074,0,3
1785.6360598604917,0,3
1810.0192134468543,0,3
1780.565951804281,0,3
1767.4987554854742,0,3
1760.6364900639305,0,3
1741.8569774841494,0,3
358.25853686895823,0,4
299.90692772387865,0,4
197.50727678473834,0,4
100.04224494098878,0,4
149.55061396313573,0,4
114.06970089125556,0,4
140.58706103850355,0,4
112.85999404666083,0,4
905.2266991867364,0,5
942.7937485223856,0,5
987.1117216064235,0,5
1002.3870615372011,0,5
937.6087352614031,0,5
959.4835862265832,0,5
932.1003626560018,0,5
971.8051820841529,0,5
1461.610852115447,0,6
1405.8726760041782,0,6
1486.8740734120042,0,6
1502.6553491704653,0,6
1509.799988650379,0,6
1497.0534727973288,0,6
1475.3095691591436,0,6
1520.705342737795,0,6
0,0,7
0,0,7
0,0,7
0,0,7
0,0,7
0,0,7
0,0,7
0,0,7
521.3267404185506,0,8
515.9964945543566,0,8
466.7616452736044,0,8
617.0583508691309,0,8
669.0144424749848,0,8
658.0992703751449,0,8
585.5545384393473,0,8
613.0553336334618,0,8
1205.3060647122013,0,9
1172.2533370996427,0,9
1251.638031234631,0,9
1164.3631298657322,0,9
1178.4270684054122,0,9
1149.1020689812206,0,9
1167.470928151887,0,9
1166.8777122768956,0,9
1720.2636081369471,0,10
1691.9380173523912,0,10
1668.9541978402285,0,10
1657.6569179639055,0,10
1740.3934873809571,0,10
1727.9275560330304,0,10
1695.9116167623754,0,10
1714.6920139951103,0,10
291.81985405802374,0,11
343.6726780064123,0,11
305.81072773967105,0,11
329.75307495708915,0,11
317.8180849001754,0,11
287.5549795480674,0,11
352.2006328006161,0,11
345.67862234891595,0,11
865.6581910728557,0,12
878.8705701552706,0,12
883.434681641782,0,12
830.4533395621246,0,12
771.9004781000348,0,12
670.2783748076694,0,12
722.4357685701366,0,12
901.6503587925545,0,12
1417.362349208074,0,13
1484.9153302885395,0,13
1434.7932768894345,0,13
1469.2035356091565,0,13
1476.421216584789,0,13
1510.990912194584,0,13
1480.3003948668445,0,13
1483.1864006895928,0,13
343.6014073740882,0,14
289.013186653339,0,14
321.1956151178952,0,14
300.7799182104443,0,14
272.47560893637944,0,14
304.7080763623715,0,14
310.43026086474504,0,14
227.7622084419504,0,14
679.1661715357054,0,15
740.5347213706273,0,15
775.7644926828704,0,15
779.927794081864,0,15
748.2333950101174,0,15
736.5077312859038,0,15
743.4929011685045,0,15
791.2375463188437,0,15
1355.9314375698684,0,16
1385.525458711282,0,16
1354.352157608951,0,16
1296.437006327452,0,16
1376.445231275971,0,16
1314.430872324967,0,16
1361.8985214216002,0,16
1348.8438099233513,0,16
1920,0,17
1919.9225156588523,0,17
1920,0,17
1915.6095708517796,0,17
1769.9572185036332,0,17
1892.3986198087364,0,17
1901.6801494006609,0,17
1897.787601645094,0,17
349.6923052596321,0,18
382.78071802795574,0,18
336.10044743979375,0,18
255.3145377855915,0,18
256.2676703538195,0,18
292.24747785196837,0,18
350.64005515073353,0,18
209.61521026414482,0,18
1091.7062089835279,0,19
1066.9613943178229,0,19
1123.7657828266301,0,19
1069.6950467040776,0,19
1066.1900267818228,0,19
1059.9396421666024,0,19
1035.3792340320858,0,19
1053.4889023472265,0,19
1622.8369216377741,0,20
1650.0624464744376,0,20
1733.372657262393,0,20
1741.7741440639238,0,20
1719.3488146833454,0,20
1734.316843621878,0,20
1741.6423183139254,0,20
1674.571208320321,0,20
85.21675726710421,0,21
150.16872471983743,0,21
157.15224989553838,0,21
94.40030219948366,0,21
203.3353206039345,0,21
361.1125518965156,0,21
318.2794002657641,0,21
342.67419139943263,0,21
565.8932137632653,0,22
626.611506297535,0,22
606.8976506798659,0,22
604.4044743782013,0,22
605.4181122245002,0,22
630.3241580059873,0,22
604.8070786914278,0,22
633.1522564399721,0,22
1462.7563468614956,0,23
1445.9124113346988,0,23
1387.424522025101,0,23
1294.3882996055538,0,23
1313.6203059411887,0,23
1397.6270625611046,0,23
1478.2784146320678,0,23
1514.4371914722126,0,23
1920,0,24
1920,0,24
1920,0,24
1920,0,24
1920,0,24
1920,0,24
1920,0,24
1920,0,24
